Freq.,Vvo
6.63743070401879e+003,-7.57652199338932e+000,8.96357245255166e+001
6.65273156201712e+003,-7.55652242843314e+000,8.96360831543097e+001
6.66806769213592e+003,-7.53652286169131e+000,8.96364398536063e+001
6.68343917568585e+003,-7.51652329317801e+000,8.96367946255549e+001
6.69884609416497e+003,-7.49652372290048e+000,8.96371474719678e+001
6.71428852925922e+003,-7.47652415086554e+000,8.96374983948183e+001
6.72976656284288e+003,-7.45652457708597e+000,8.96378473956231e+001
6.74528027697892e+003,-7.43652500156893e+000,8.96381944761846e+001
6.76082975391951e+003,-7.41652542432233e+000,8.96385396387101e+001
6.77641507610645e+003,-7.39652584535795e+000,8.96388828848298e+001
6.79203632617154e+003,-7.37652626468233e+000,8.96392242167005e+001
6.80769358693711e+003,-7.35652668230573e+000,8.96395636354193e+001
6.82338694141639e+003,-7.33652709823543e+000,8.96399011435827e+001
6.83911647281398e+003,-7.31652751248120e+000,8.96402367420026e+001
6.85488226452631e+003,-7.29652792505178e+000,8.96405704337105e+001
6.87068440014201e+003,-7.27652833595645e+000,8.96409022194759e+001
6.88652296344245e+003,-7.25652874520604e+000,8.96412321016777e+001
6.90239803840211e+003,-7.23652915280348e+000,8.96415600815285e+001
6.91830970918905e+003,-7.21652955875918e+000,8.96418861610015e+001
6.93425806016538e+003,-7.19652996308523e+000,8.96422103421059e+001
6.95024317588765e+003,-7.17653036579121e+000,8.96425326264110e+001
6.96626514110737e+003,-7.15653076687927e+000,8.96428530152886e+001
6.98232404077140e+003,-7.13653116636065e+000,8.96431715103890e+001
6.99841996002242e+003,-7.11653156424649e+000,8.96434881142294e+001
7.01455298419939e+003,-7.09653196054136e+000,8.96438028274712e+001
7.03072319883801e+003,-7.07653235525636e+000,8.96441156525896e+001
7.04693068967115e+003,-7.05653274839744e+000,8.96444265905650e+001
7.06317554262930e+003,-7.03653313997493e+000,8.96447356435950e+001
7.07945784384105e+003,-7.01653352999886e+000,8.96450428134437e+001
7.09577767963356e+003,-6.99653391847403e+000,8.96453481009814e+001
7.11213513653296e+003,-6.97653430541174e+000,8.96456515080553e+001
7.12853030126487e+003,-6.95653469081306e+000,8.96459530368989e+001
7.14496326075480e+003,-6.93653507469739e+000,8.96462526887372e+001
7.16143410212869e+003,-6.91653545706406e+000,8.96465504649547e+001
7.17794291271329e+003,-6.89653583792508e+000,8.96468463669776e+001
7.19448978003666e+003,-6.87653621728760e+000,8.96471403971943e+001
7.21107479182866e+003,-6.85653659515852e+000,8.96474325559603e+001
7.22769803602137e+003,-6.83653697154666e+000,8.96477228458582e+001
7.24435960074957e+003,-6.81653734646321e+000,8.96480112683594e+001
7.26105957435121e+003,-6.79653771991133e+000,8.96482978245210e+001
7.27779804536790e+003,-6.77653809190059e+000,8.96485825161275e+001
7.29457510254535e+003,-6.75653846243893e+000,8.96488653439813e+001
7.31139083483383e+003,-6.73653883153536e+000,8.96491463111957e+001
7.32824533138870e+003,-6.71653919919546e+000,8.96494254176361e+001
7.34513868157081e+003,-6.69653956542781e+000,8.96497026653650e+001
7.36207097494702e+003,-6.67653993024343e+000,8.96499780562556e+001
7.37904230129067e+003,-6.65654029364547e+000,8.96502515912108e+001
7.39605275058203e+003,-6.63654065564215e+000,8.96505232716273e+001
7.41310241300883e+003,-6.61654101624436e+000,8.96507930995024e+001
7.43019137896667e+003,-6.59654137545915e+000,8.96510610763138e+001
7.44731973905954e+003,-6.57654173329082e+000,8.96513272028033e+001
7.46448758410032e+003,-6.55654208974802e+000,8.96515914805368e+001
7.48169500511119e+003,-6.53654244484146e+000,8.96518539115639e+001
7.49894209332421e+003,-6.51654279857362e+000,8.96521144963158e+001
7.51622894018170e+003,-6.49654315095953e+000,8.96523732368160e+001
7.53355563733682e+003,-6.47654350199800e+000,8.96526301344668e+001
7.55092227665398e+003,-6.45654385170215e+000,8.96528851903836e+001
7.56832895020939e+003,-6.43654420007884e+000,8.96531384058368e+001
7.58577575029148e+003,-6.41654454712944e+000,8.96533897821411e+001
7.60326276940146e+003,-6.39654489287012e+000,8.96536393211984e+001
7.62079010025376e+003,-6.37654523730423e+000,8.96538870235378e+001
7.63835783577655e+003,-6.35654558043972e+000,8.96541328910390e+001
7.65596606911220e+003,-6.33654592228186e+000,8.96543769252961e+001
7.67361489361783e+003,-6.31654626283915e+000,8.96546191264349e+001
7.69130440286573e+003,-6.29654660211764e+000,8.96548594966799e+001
7.70903469064394e+003,-6.27654694012932e+000,8.96550980373248e+001
7.72680585095666e+003,-6.25654727687657e+000,8.96553347491725e+001
7.74461797802482e+003,-6.23654761236657e+000,8.96555696337154e+001
7.76247116628655e+003,-6.21654794660868e+000,8.96558026920615e+001
7.78036551039767e+003,-6.19654827960851e+000,8.96560339256844e+001
7.79830110523222e+003,-6.17654861137544e+000,8.96562633357815e+001
7.81627804588292e+003,-6.15654894191298e+000,8.96564909229606e+001
7.83429642766174e+003,-6.13654927122936e+000,8.96567166895697e+001
7.85235634610034e+003,-6.11654959933370e+000,8.96569406358842e+001
7.87045789695061e+003,-6.09654992623041e+000,8.96571627633897e+001
7.88860117618517e+003,-6.07655025192915e+000,8.96573830734048e+001
7.90678627999787e+003,-6.05655057643267e+000,8.96576015665598e+001
7.92501330480434e+003,-6.03655089974896e+000,8.96578182441623e+001
7.94328234724243e+003,-6.01655122188932e+000,8.96580331085015e+001
7.96159350417280e+003,-5.99655154285824e+000,8.96582461592003e+001
7.97994687267938e+003,-5.97655186265817e+000,8.96584573982229e+001
7.99834255006990e+003,-5.95655218130070e+000,8.96586668261235e+001
8.01678063387640e+003,-5.93655249879174e+000,8.96588744446433e+001
8.03526122185579e+003,-5.91655281513754e+000,8.96590802546377e+001
8.05378441199028e+003,-5.89655313034578e+000,8.96592842570108e+001
8.07235030248799e+003,-5.87655344442171e+000,8.96594864530229e+001
8.09095899178343e+003,-5.85655375737013e+000,8.96596868437749e+001
8.10961057853802e+003,-5.83655406920153e+000,8.96598854299042e+001
8.12830516164060e+003,-5.81655437992017e+000,8.96600822131179e+001
8.14704284020800e+003,-5.79655468953478e+000,8.96602771943512e+001
8.16582371358553e+003,-5.77655499805091e+000,8.96604703740816e+001
8.18464788134750e+003,-5.75655530547562e+000,8.96606617540524e+001
8.20351544329778e+003,-5.73655561181102e+000,8.96608513345351e+001
8.22242649947031e+003,-5.71655591706937e+000,8.96610391170633e+001
8.24138115012962e+003,-5.69655622125530e+000,8.96612251026118e+001
8.26037949577139e+003,-5.67655652437634e+000,8.96614092921030e+001
8.27942163712294e+003,-5.65655682643439e+000,8.96615916859093e+001
8.29850767514382e+003,-5.63655712744130e+000,8.96617722862512e+001
8.31763771102631e+003,-5.61655742740009e+000,8.96619510929992e+001
8.33681184619594e+003,-5.59655772631898e+000,8.96621281073725e+001
8.35603018231207e+003,-5.57655802420052e+000,8.96623033306369e+001
8.37529282126842e+003,-5.55655832105912e+000,8.96624767637088e+001
8.39459986519356e+003,-5.53655861689413e+000,8.96626484070611e+001
8.41395141645154e+003,-5.51655891171305e+000,8.96628182615154e+001
8.43334757764234e+003,-5.49655920552038e+000,8.96629863287281e+001
8.45278845160249e+003,-5.47655949832735e+000,8.96631526090277e+001
8.47227414140555e+003,-5.45655979013827e+000,8.96633171034815e+001
8.49180475036272e+003,-5.43656008095777e+000,8.96634798127178e+001
8.51138038202335e+003,-5.41656037079228e+000,8.96636407380002e+001
8.53100114017548e+003,-5.39656065964861e+000,8.96637998799600e+001
8.55066712884641e+003,-5.37656094753314e+000,8.96639572393772e+001
8.57037845230328e+003,-5.35656123445042e+000,8.96641128169868e+001
8.59013521505353e+003,-5.33656152040852e+000,8.96642666139602e+001
8.60993752184558e+003,-5.31656180541475e+000,8.96644186310358e+001
8.62978547766928e+003,-5.29656208946945e+000,8.96645688686204e+001
8.64967918775651e+003,-5.27656237258376e+000,8.96647173280359e+001
8.66961875758174e+003,-5.25656265476363e+000,8.96648640099827e+001
8.68960429286259e+003,-5.23656293601313e+000,8.96650089148324e+001
8.70963589956038e+003,-5.21656321633821e+000,8.96651520438667e+001
8.72971368388068e+003,-5.19656349574559e+000,8.96652933973716e+001
8.74983775227393e+003,-5.17656377424064e+000,8.96654329767293e+001
8.77000821143591e+003,-5.15656405183136e+000,8.96655707819527e+001
8.79022516830841e+003,-5.13656432851986e+000,8.96657068139608e+001
8.81048873007970e+003,-5.11656460431571e+000,8.96658410738168e+001
8.83079900418519e+003,-5.09656487922101e+000,8.96659735619773e+001
8.85115609830791e+003,-5.07656515324396e+000,8.96661042790469e+001
8.87156012037917e+003,-5.05656542638851e+000,8.96662332257772e+001
8.89201117857904e+003,-5.03656569866478e+000,8.96663604031579e+001
8.91250938133701e+003,-5.01656597007720e+000,8.96664858119503e+001
8.93305483733251e+003,-4.99656624062655e+000,8.96666094517640e+001
8.95364765549549e+003,-4.97656651032445e+000,8.96667313247663e+001
8.97428794500703e+003,-4.95656677917404e+000,8.96668514303981e+001
8.99497581529990e+003,-4.93656704717956e+000,8.96669697700046e+001
9.01571137605912e+003,-4.91656731434836e+000,8.96670863434179e+001
9.03649473722256e+003,-4.89656758068810e+000,8.96672011522707e+001
9.05732600898155e+003,-4.87656784620264e+000,8.96673141966875e+001
9.07820530178140e+003,-4.85656811089596e+000,8.96674254767602e+001
9.09913272632206e+003,-4.83656837477460e+000,8.96675349942762e+001
9.12010839355864e+003,-4.81656863784663e+000,8.96676427484353e+001
9.14113241470204e+003,-4.79656890011348e+000,8.96677487412202e+001
9.16220490121953e+003,-4.77656916158448e+000,8.96678529716746e+001
9.18332596483535e+003,-4.75656942226361e+000,8.96679554417948e+001
9.20449571753125e+003,-4.73656968215680e+000,8.96680561511912e+001
9.22571427154717e+003,-4.71656994126897e+000,8.96681551005246e+001
9.24698173938176e+003,-4.69657019960511e+000,8.96682522905995e+001
9.26829823379302e+003,-4.67657045717136e+000,8.96683477219160e+001
9.28966386779889e+003,-4.65657071397296e+000,8.96684413948519e+001
9.31107875467783e+003,-4.63657097001596e+000,8.96685333098415e+001
9.33254300796944e+003,-4.61657122530693e+000,8.96686234673761e+001
9.35405674147504e+003,-4.59657147984814e+000,8.96687118681795e+001
9.37562006925833e+003,-4.57657173364773e+000,8.96687985125002e+001
9.39723310564590e+003,-4.55657198670853e+000,8.96688834007328e+001
9.41889596522793e+003,-4.53657223903954e+000,8.96689665335048e+001
9.44060876285875e+003,-4.51657249064125e+000,8.96690479113236e+001
9.46237161365745e+003,-4.49657274152457e+000,8.96691275341403e+001
9.48418463300849e+003,-4.47657299169058e+000,8.96692054030146e+001
9.50604793656233e+003,-4.45657324114807e+000,8.96692815181869e+001
9.52796164023603e+003,-4.43657348989640e+000,8.96693558795223e+001
9.54992586021387e+003,-4.41657373794436e+000,8.96694284879879e+001
9.57194071294795e+003,-4.39657398530165e+000,8.96694993439978e+001
9.59400631515884e+003,-4.37657423196639e+000,8.96695684474203e+001
9.61612278383615e+003,-4.35657447794870e+000,8.96696357993044e+001
9.63829023623921e+003,-4.33657472325091e+000,8.96697013994635e+001
9.66050878989764e+003,-4.31657496787808e+000,8.96697652486306e+001
9.68277856261199e+003,-4.29657521184035e+000,8.96698273467387e+001
9.70509967245440e+003,-4.27657545513614e+000,8.96698876944655e+001
9.72747223776915e+003,-4.25657569777208e+000,8.96699462916083e+001
9.74989637717337e+003,-4.23657593975733e+000,8.96700031390462e+001
9.77237220955760e+003,-4.21657618109359e+000,8.96700582371199e+001
9.79489985408648e+003,-4.19657642178680e+000,8.96701115859750e+001
9.81747943019934e+003,-4.17657666184322e+000,8.96701631852278e+001
9.84011105761083e+003,-4.15657690126527e+000,8.96702130361583e+001
9.86279485631159e+003,-4.13657714006265e+000,8.96702611386701e+001
9.88553094656888e+003,-4.11657737823286e+000,8.96703074927303e+001
9.90831944892716e+003,-4.09657761578776e+000,8.96703520989529e+001
9.93116048420882e+003,-4.07657785273161e+000,8.96703949573423e+001
9.95405417351475e+003,-4.05657808906474e+000,8.96704360680483e+001
9.97700063822501e+003,-4.03657832479692e+000,8.96704754317794e+001
9.99999999999948e+003,-4.01657855992977e+000,8.96705130483074e+001
1.00230523807785e+004,-3.99657879447329e+000,8.96705489179640e+001
1.00461579027834e+004,-3.97657902842753e+000,8.96705830408938e+001
1.00693166885175e+004,-3.95657926179883e+000,8.96706154171383e+001
1.00925288607663e+004,-3.93657949459394e+000,8.96706460471294e+001
1.01157945425985e+004,-3.91657972681803e+000,8.96706749308674e+001
1.01391138573663e+004,-3.89657995847201e+000,8.96707020689055e+001
1.01624869287064e+004,-3.87658018956209e+000,8.96707274607147e+001
1.01859138805406e+004,-3.85658042009462e+000,8.96707511068090e+001
1.02093948370763e+004,-3.83658065007459e+000,8.96707730072747e+001
1.02329299228070e+004,-3.81658087950721e+000,8.96707931625033e+001
1.02565192625135e+004,-3.79658110839468e+000,8.96708115720588e+001
1.02801629812642e+004,-3.77658133674580e+000,8.96708282363774e+001
1.03038612044156e+004,-3.75658156456135e+000,8.96708431553931e+001
1.03276140576134e+004,-3.73658179185011e+000,8.96708563294244e+001
1.03514216667929e+004,-3.71658201861168e+000,8.96708677582115e+001
1.03752841581796e+004,-3.69658224485728e+000,8.96708774419591e+001
1.03992016582900e+004,-3.67658247058717e+000,8.96708853809346e+001
1.04231742939325e+004,-3.65658269580517e+000,8.96708915746728e+001
1.04472021922074e+004,-3.63658292052325e+000,8.96708960238854e+001
1.04712854805084e+004,-3.61658314473805e+000,8.96708987278410e+001
1.04954242865227e+004,-3.59658336845654e+000,8.96708996871403e+001
1.05196187382317e+004,-3.57658359168801e+000,8.96708989016561e+001
1.05438689639120e+004,-3.55658381443046e+000,8.96708963712487e+001
1.05681750921360e+004,-3.53658403669310e+000,8.96708920959224e+001
1.05925372517723e+004,-3.51658425848248e+000,8.96708860759801e+001
1.06169555719867e+004,-3.49658447979431e+000,8.96708783110080e+001
1.06414301822426e+004,-3.47658470064353e+000,8.96708688009710e+001
1.06659612123020e+004,-3.45658492102887e+000,8.96708575457447e+001
1.06905487922260e+004,-3.43658514095517e+000,8.96708445456576e+001
1.07151930523755e+004,-3.41658536042943e+000,8.96708298005598e+001
1.07398941234119e+004,-3.39658557945791e+000,8.96708133100593e+001
1.07646521362978e+004,-3.37658579804036e+000,8.96707950742179e+001
1.07894672222977e+004,-3.35658601618384e+000,8.96707750932384e+001
1.08143395129788e+004,-3.33658623389152e+000,8.96707533664692e+001
1.08392691402115e+004,-3.31658645117191e+000,8.96707298942458e+001
1.08642562361701e+004,-3.29658666802578e+000,8.96707046759768e+001
1.08893009333337e+004,-3.27658688446226e+000,8.96706777121290e+001
1.09144033644870e+004,-3.25658710047901e+000,8.96706490021699e+001
1.09395636627203e+004,-3.23658731608492e+000,8.96706185458644e+001
1.09647819614313e+004,-3.21658753128410e+000,8.96705863433471e+001
1.09900583943246e+004,-3.19658774608092e+000,8.96705523943662e+001
1.10153930954136e+004,-3.17658796048056e+000,8.96705166987377e+001
1.10407861990201e+004,-3.15658817448874e+000,8.96704792560463e+001
1.10662378397761e+004,-3.13658838810413e+000,8.96704400664700e+001
1.10917481526234e+004,-3.11658860133705e+000,8.96703991293561e+001
1.11173172728153e+004,-3.09658881419288e+000,8.96703564450178e+001
1.11429453359167e+004,-3.07658902667115e+000,8.96703120128669e+001
1.11686324778050e+004,-3.05658923878043e+000,8.96702658328311e+001
1.11943788346709e+004,-3.03658945052405e+000,8.96702179043888e+001
1.12201845430190e+004,-3.01658966190594e+000,8.96701682277534e+001
1.12460497396687e+004,-2.99658987292694e+000,8.96701168018055e+001
1.12719745617545e+004,-2.97659008359992e+000,8.96700636274114e+001
1.12979591467274e+004,-2.95659029392331e+000,8.96700087036659e+001
1.13240036323550e+004,-2.93659050390185e+000,8.96699520299584e+001
1.13501081567225e+004,-2.91659071354082e+000,8.96698936066991e+001
1.13762728582337e+004,-2.89659092284763e+000,8.96698334332706e+001
1.14024978756111e+004,-2.87659113182222e+000,8.96697715089839e+001
1.14287833478971e+004,-2.85659134047074e+000,8.96697078344544e+001
1.14551294144547e+004,-2.83659154879874e+000,8.96696424081928e+001
1.14815362149682e+004,-2.81659175681162e+000,8.96695752308812e+001
1.15080038894437e+004,-2.79659196450658e+000,8.96695063012502e+001
1.15345325782103e+004,-2.77659217189877e+000,8.96694356195444e+001
1.15611224219203e+004,-2.75659237898128e+000,8.96693631852878e+001
1.15877735615506e+004,-2.73659258576928e+000,8.96692889980044e+001
1.16144861384028e+004,-2.71659279225940e+000,8.96692130575058e+001
1.16412602941043e+004,-2.69659299846119e+000,8.96691353628909e+001
1.16680961706090e+004,-2.67659320437449e+000,8.96690559141162e+001
1.16949939101981e+004,-2.65659341000749e+000,8.96689747109238e+001
1.17219536554807e+004,-2.63659361536203e+000,8.96688917524917e+001
1.17489755493946e+004,-2.61659382044334e+000,8.96688070385671e+001
1.17760597352074e+004,-2.59659402525376e+000,8.96687205686174e+001
1.18032063565166e+004,-2.57659422980277e+000,8.96686323422537e+001
1.18304155572510e+004,-2.55659443409089e+000,8.96685423592998e+001
1.18576874816709e+004,-2.53659463812170e+000,8.96684506186038e+001
1.18850222743695e+004,-2.51659484190404e+000,8.96683571203465e+001
1.19124200802731e+004,-2.49659504543657e+000,8.96682618637349e+001
1.19398810446421e+004,-2.47659524872660e+000,8.96681648482606e+001
1.19674053130718e+004,-2.45659545177773e+000,8.96680660732128e+001
1.19949930314931e+004,-2.43659565459615e+000,8.96679655384399e+001
1.20226443461735e+004,-2.41659585718220e+000,8.96678632433113e+001
1.20503594037173e+004,-2.39659605954396e+000,8.96677591870656e+001
1.20781383510671e+004,-2.37659626168546e+000,8.96676533694297e+001
1.21059813355041e+004,-2.35659646360870e+000,8.96675457897249e+001
1.21338885046491e+004,-2.33659666531993e+000,8.96674364474852e+001
1.21618600064630e+004,-2.31659686682063e+000,8.96673253418431e+001
1.21898959892480e+004,-2.29659706811873e+000,8.96672124724166e+001
1.22179966016480e+004,-2.27659726921649e+000,8.96670978386271e+001
1.22461619926498e+004,-2.25659747011742e+000,8.96669814397694e+001
1.22743923115834e+004,-2.23659767082866e+000,8.96668632754176e+001
1.23026877081231e+004,-2.21659787135102e+000,8.96667433446153e+001
1.23310483322884e+004,-2.19659807168864e+000,8.96666216470901e+001
1.23594743344444e+004,-2.17659827185266e+000,8.96664981819063e+001
1.23879658653030e+004,-2.15659847183981e+000,8.96663729484759e+001
1.24165230759234e+004,-2.13659867165580e+000,8.96662459463536e+001
1.24451461177131e+004,-2.11659887130761e+000,8.96661171747047e+001
1.24738351424287e+004,-2.09659907079578e+000,8.96659866327073e+001
1.25025903021765e+004,-2.07659927012505e+000,8.96658543194861e+001
1.25314117494134e+004,-2.05659946930477e+000,8.96657202352364e+001
1.25602996369480e+004,-2.03659966833273e+000,8.96655843783790e+001
1.25892541179410e+004,-2.01659986721687e+000,8.96654467484726e+001
1.26182753459060e+004,-1.99660006596109e+000,8.96653073449555e+001
1.26473634747108e+004,-1.97660026456838e+000,8.96651661667547e+001
1.26765186585777e+004,-1.95660046304004e+000,8.96650232132058e+001
1.27057410520847e+004,-1.93660066138920e+000,8.96648784837875e+001
1.27350308101659e+004,-1.91660085961198e+000,8.96647319774720e+001
1.27643880881127e+004,-1.89660105771368e+000,8.96645836935723e+001
1.27938130415745e+004,-1.87660125570407e+000,8.96644336318688e+001
1.28233058265595e+004,-1.85660145358087e+000,8.96642817903455e+001
1.28528665994354e+004,-1.83660165135014e+000,8.96641281690095e+001
1.28824955169306e+004,-1.81660184901459e+000,8.96639727670416e+001
1.29121927361346e+004,-1.79660204658384e+000,8.96638155835109e+001
1.29419584144991e+004,-1.77660224405811e+000,8.96636566175049e+001
1.29717927098388e+004,-1.75660244144081e+000,8.96634958681292e+001
1.30016957803322e+004,-1.73660263873987e+000,8.96633333348256e+001
1.30316677845222e+004,-1.71660283595567e+000,8.96631690164798e+001
1.30617088813177e+004,-1.69660303309235e+000,8.96630029123153e+001
1.30918192299933e+004,-1.67660323016011e+000,8.96628350212570e+001
1.31219989901913e+004,-1.65660342715382e+000,8.96626653426928e+001
1.31522483219216e+004,-1.63660362408223e+000,8.96624938755235e+001
1.31825673855633e+004,-1.61660382095148e+000,8.96623206188603e+001
1.32129563418650e+004,-1.59660401776395e+000,8.96621455720847e+001
1.32434153519459e+004,-1.57660421452563e+000,8.96619687338465e+001
1.32739445772966e+004,-1.55660441123718e+000,8.96617901033810e+001
1.33045441797801e+004,-1.53660460790059e+000,8.96616096798813e+001
1.33352143216325e+004,-1.51660480452882e+000,8.96614274620638e+001
1.33659551654636e+004,-1.49660500111969e+000,8.96612434493514e+001
1.33967668742586e+004,-1.47660519767877e+000,8.96610576406915e+001
1.34276496113779e+004,-1.45660539421195e+000,8.96608700347465e+001
1.34586035405587e+004,-1.43660559071826e+000,8.96606806307588e+001
1.34896288259157e+004,-1.41660578720739e+000,8.96604894276847e+001
1.35207256319420e+004,-1.39660598368222e+000,8.96602964246887e+001
1.35518941235096e+004,-1.37660618014352e+000,8.96601016204079e+001
1.35831344658707e+004,-1.35660637660076e+000,8.96599050142380e+001
1.36144468246587e+004,-1.33660657305428e+000,8.96597066047448e+001
1.36458313658884e+004,-1.31660676950883e+000,8.96595063910684e+001
1.36772882559577e+004,-1.29660696597000e+000,8.96593043721306e+001
1.37088176616477e+004,-1.27660716244000e+000,8.96591005468191e+001
1.37404197501243e+004,-1.25660735892764e+000,8.96588949141680e+001
1.37720946889387e+004,-1.23660755542817e+000,8.96586874729975e+001
1.38038426460280e+004,-1.21660775195334e+000,8.96584782220946e+001
1.38356637897170e+004,-1.19660794850514e+000,8.96582671606938e+001
1.38675582887181e+004,-1.17660814508882e+000,8.96580542871588e+001
1.38995263121327e+004,-1.15660834170657e+000,8.96578396006601e+001
1.39315680294522e+004,-1.13660853836374e+000,8.96576231003936e+001
1.39636836105585e+004,-1.11660873506313e+000,8.96574047845734e+001
1.39958732257254e+004,-1.09660893181027e+000,8.96571846523354e+001
1.40281370456187e+004,-1.07660912860884e+000,8.96569627025473e+001
1.40604752412983e+004,-1.05660932546366e+000,8.96567389340471e+001
1.40928879842179e+004,-1.03660952238039e+000,8.96565133455268e+001
1.41253754462267e+004,-1.01660971935851e+000,8.96562859358860e+001
1.41579377995700e+004,-9.96609916405216e-001,8.96560567039367e+001
1.41905752168901e+004,-9.76610113526800e-001,8.96558256484639e+001
1.42232878712274e+004,-9.56610310721989e-001,8.96555927678771e+001
1.42560759360210e+004,-9.36610507997340e-001,8.96553580616074e+001
1.42889395851102e+004,-9.16610705361694e-001,8.96551215280696e+001
1.43218789927346e+004,-8.96610902812850e-001,8.96548831656568e+001
1.43548943335357e+004,-8.76611100356959e-001,8.96546429738356e+001
1.43879857825576e+004,-8.56611297999703e-001,8.96544009506039e+001
1.44211535152478e+004,-8.36611495743057e-001,8.96541570951477e+001
1.44543977074584e+004,-8.16611693594328e-001,8.96539114062244e+001
1.44877185354467e+004,-7.96611891555439e-001,8.96536638822258e+001
1.45211161758766e+004,-7.76612089631318e-001,8.96534145220370e+001
1.45545908058188e+004,-7.56612287823074e-001,8.96531633240648e+001
1.45881426027526e+004,-7.36612486139866e-001,8.96529102873209e+001
1.46217717445663e+004,-7.16612684582697e-001,8.96526554105103e+001
1.46554784095582e+004,-6.96612883157569e-001,8.96523986918654e+001
1.46892627764378e+004,-6.76613081866935e-001,8.96521401302225e+001
1.47231250243263e+004,-6.56613280715536e-001,8.96518797242843e+001
1.47570653327581e+004,-6.36613479708436e-001,8.96516174727337e+001
1.47910838816812e+004,-6.16613678850584e-001,8.96513533740111e+001
1.48251808514586e+004,-5.96613878144000e-001,8.96510874265965e+001
1.48593564228692e+004,-5.76614077593947e-001,8.96508196294547e+001
1.48936107771082e+004,-5.56614277205120e-001,8.96505499810302e+001
1.49279440957891e+004,-5.36614476981520e-001,8.96502784797522e+001
1.49623565609434e+004,-5.16614676927180e-001,8.96500051242014e+001
1.49968483550228e+004,-4.96614877043543e-001,8.96497299131082e+001
1.50314196608993e+004,-4.76615077340693e-001,8.96494528449113e+001
1.50660706618665e+004,-4.56615277818059e-001,8.96491739179261e+001
1.51008015416406e+004,-4.36615478483084e-001,8.96488931310038e+001
1.51356124843612e+004,-4.16615679339252e-001,8.96486104825419e+001
1.51705036745924e+004,-3.96615880387775e-001,8.96483259710351e+001
1.52054752973240e+004,-3.76616081636492e-001,8.96480395950197e+001
1.52405275379720e+004,-3.56616283087807e-001,8.96477513525858e+001
1.52756605823798e+004,-3.36616484747500e-001,8.96474612429525e+001
1.53108746168194e+004,-3.16616686618897e-001,8.96471692639163e+001
1.53461698279920e+004,-2.96616888704248e-001,8.96468754142938e+001
1.53815464030294e+004,-2.76617091012708e-001,8.96465796924034e+001
1.54170045294946e+004,-2.56617293544312e-001,8.96462820966632e+001
1.54525443953832e+004,-2.36617496307071e-001,8.96459826254817e+001
1.54881661891239e+004,-2.16617699301361e-001,8.96456812774731e+001
1.55238700995799e+004,-1.96617902532092e-001,8.96453780507083e+001
1.55596563160498e+004,-1.76618106005926e-001,8.96450729437854e+001
1.55955250282686e+004,-1.56618309726141e-001,8.96447659551345e+001
1.56314764264086e+004,-1.36618513696607e-001,8.96444570828608e+001
1.56675107010805e+004,-1.16618717922817e-001,8.96441463256469e+001
1.57036280433346e+004,-9.66189224062828e-002,8.96438336816924e+001
1.57398286446612e+004,-7.66191271544826e-002,8.96435191493510e+001
1.57761126969925e+004,-5.66193321702863e-002,8.96432027268664e+001
1.58124803927029e+004,-3.66195374563439e-002,8.96428844126362e+001
1.58489319246102e+004,-1.66197430218974e-002,8.96425642051576e+001
1.58854674859768e+004,3.38005113093628e-003,8.96422421026107e+001
1.59220872705107e+004,2.33798450024942e-002,8.96419181030180e+001
1.59587914723663e+004,4.33796385808322e-002,8.96415922048685e+001
1.59955802861457e+004,6.33794318655791e-002,8.96412644066479e+001
1.60324539068994e+004,8.33792248545515e-002,8.96409347062708e+001
1.60694125301278e+004,1.03379017538432e-001,8.96406031021689e+001
1.61064563517817e+004,1.23378809915761e-001,8.96402695924639e+001
1.61435855682639e+004,1.43378601980693e-001,8.96399341755862e+001
1.61808003764296e+004,1.63378393730301e-001,8.96395968497604e+001
1.62181009735883e+004,1.83378185159147e-001,8.96392576128552e+001
1.62554875575038e+004,2.03377976263716e-001,8.96389164635585e+001
1.62929603263962e+004,2.23377767039842e-001,8.96385733995400e+001
1.63305194789423e+004,2.43377557479856e-001,8.96382284192367e+001
1.63681652142771e+004,2.63377347584274e-001,8.96378815210361e+001
1.64058977319944e+004,2.83377137344417e-001,8.96375327027218e+001
1.64437172321483e+004,3.03376926756877e-001,8.96371819626384e+001
1.64816239152540e+004,3.23376715819705e-001,8.96368292989829e+001
1.65196179822891e+004,3.43376504524767e-001,8.96364747096559e+001
1.65576996346942e+004,3.63376292869940e-001,8.96361181930656e+001
1.65958690743746e+004,3.83376080850897e-001,8.96357597472247e+001
1.66341265037006e+004,4.03375868461163e-001,8.96353993699539e+001
1.66724721255096e+004,4.23375655698280e-001,8.96350370596796e+001
1.67109061431060e+004,4.43375442557807e-001,8.96346728142874e+001
1.67494287602633e+004,4.63375229032183e-001,8.96343066320184e+001
1.67880401812245e+004,4.83375015121650e-001,8.96339385110225e+001
1.68267406107036e+004,5.03374800817729e-001,8.96335684488668e+001
1.68655302538863e+004,5.23374586116373e-001,8.96331964440160e+001
1.69044093164316e+004,5.43374371014349e-001,8.96328224943041e+001
1.69433780044722e+004,5.63374155505658e-001,8.96324465980167e+001
1.69824365246164e+004,5.83373939587241e-001,8.96320687529122e+001
1.70215850839484e+004,6.03373723254405e-001,8.96316889569566e+001
1.70608238900301e+004,6.23373506502324e-001,8.96313072081283e+001
1.71001531509018e+004,6.43373289326332e-001,8.96309235047085e+001
